cat__Type of Travel_Personal Travel,cat__Class_Eco,remainder__id,remainder__Flight Distance,remainder__Inflight wifi service,remainder__Ease of Online booking,remainder__Online boarding,remainder__Seat comfort,remainder__Inflight entertainment,remainder__On-board service,remainder__Leg room service,remainder__Baggage handling,remainder__Cleanliness,Comfort_Per_Mile
0.0,0.0,25286.0,2899.0,1.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,1.2226297654773812
0.0,1.0,100329.0,1011.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,2.1002100210021
0.0,0.0,51705.0,1972.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,0.8043758043758044
1.0,0.0,74891.0,2475.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,1.4239482200647249
0.0,0.0,125500.0,3009.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.39380293770773
0.0,1.0,13731.0,401.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,4.0,5.9880239520958085
1.0,1.0,112508.0,862.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,1.386001386001386
1.0,1.0,36885.0,1182.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,4.0,3.1201248049922
1.0,1.0,101346.0,2026.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,2.195045468798997
1.0,0.0,68838.0,1061.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,3.0,2.5839793281653747
0.0,0.0,57166.0,2227.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.5757054863200115
0.0,0.0,55327.0,1117.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.7389756231169544
0.0,0.0,72756.0,2150.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,1.4814814814814816
0.0,0.0,13189.0,419.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,2.0,7.707129094412331
1.0,1.0,112046.0,1123.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,3.0,2.0,2.1804306350504223
1.0,1.0,4394.0,473.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,4.653868528214078
0.0,0.0,69066.0,1389.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.910230579807477
0.0,1.0,62015.0,2475.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.2944983818770226
0.0,1.0,17870.0,425.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,6.984126984126983
1.0,0.0,119761.0,1303.0,1.0,2.0,3.0,5.0,4.0,4.0,2.0,3.0,3.0,2.3758612497030174
0.0,0.0,86790.0,2351.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.039983680130559
0.0,0.0,61573.0,1303.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.613447374673319
1.0,1.0,95088.0,239.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,6.882989183874141
0.0,0.0,51330.0,199.0,1.0,5.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,7.803790412486064
0.0,0.0,60458.0,1699.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0381693533444505
0.0,0.0,14081.0,3380.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,1.3409961685823757
1.0,1.0,52030.0,328.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,7.78816199376947
0.0,0.0,447.0,354.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11.013215859030838
0.0,0.0,686.0,309.0,4.0,4.0,4.0,1.0,1.0,4.0,5.0,5.0,1.0,5.704971475142624
0.0,0.0,92004.0,1589.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,2.5656206828498123
0.0,0.0,31270.0,3416.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,0.9480470231323476
0.0,0.0,42960.0,236.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,2.0,8.928571428571429
1.0,1.0,93989.0,1315.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,0.9422850412249704
0.0,0.0,3771.0,3263.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,1.0902963623748636
0.0,0.0,121736.0,1856.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0449897750511243
0.0,1.0,49885.0,337.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,7.627765064836002
1.0,1.0,113177.0,889.0,4.0,4.0,4.0,1.0,1.0,5.0,2.0,4.0,1.0,1.3481631277384565
0.0,1.0,4153.0,431.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,5.0,9.416195856873822
0.0,0.0,125180.0,2308.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.7995570321151717
0.0,0.0,52580.0,119.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,12.1765601217656
0.0,0.0,44085.0,3098.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,1.3550135501355012
1.0,1.0,96725.0,696.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,6.28140703517588
1.0,1.0,58810.0,1012.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,4.0,3.0,3.29736211031175
0.0,0.0,82922.0,594.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.283381364073007
0.0,0.0,56547.0,997.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,2.7347310847766635
0.0,0.0,10390.0,517.0,4.0,3.0,3.0,5.0,2.0,3.0,2.0,4.0,2.0,4.862236628849271
1.0,1.0,92690.0,507.0,1.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,6.040637012630423
1.0,0.0,98722.0,861.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.46860908775581
1.0,1.0,72145.0,731.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,3.208985158443642
0.0,1.0,46040.0,991.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.749770852428964
0.0,0.0,32679.0,101.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,18.24212271973466
1.0,1.0,98077.0,1449.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,1.721540778997202
0.0,0.0,37230.0,1041.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,2.629272567922875
0.0,0.0,115328.0,446.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.157509157509155
0.0,0.0,25059.0,3191.0,2.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.1141497012053074
0.0,1.0,41770.0,472.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.7482517482517483
0.0,1.0,40726.0,558.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,7.598784194528875
0.0,0.0,63987.0,1577.0,1.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,2.186444046909163
0.0,0.0,24299.0,147.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,13.495276653171391
0.0,0.0,126681.0,2521.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,0.8902454533892917
0.0,1.0,27467.0,1050.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,2.898550724637681
0.0,0.0,88864.0,859.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.171011470281544
0.0,0.0,64600.0,2573.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1.4964459408903854
0.0,0.0,115785.0,308.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,11.437908496732026
1.0,0.0,76108.0,669.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.635023840485479
0.0,0.0,56411.0,1714.0,1.0,1.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,2.2050716648291067
0.0,0.0,110303.0,1535.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.854230377166157
0.0,0.0,72404.0,1121.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.5490035490035483
0.0,0.0,1490.0,737.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.57546794105934
0.0,0.0,45278.0,150.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,12.0
0.0,0.0,59897.0,1065.0,2.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.433476394849785
0.0,1.0,8697.0,280.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,10.526315789473683
1.0,1.0,129487.0,2704.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,1.3076557299096527
0.0,0.0,10933.0,216.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,5.274261603375527
0.0,0.0,51535.0,451.0,4.0,4.0,1.0,3.0,5.0,5.0,5.0,5.0,1.0,5.44464609800363
0.0,0.0,91734.0,588.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.391472868217055
0.0,0.0,99210.0,495.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,7.843137254901961
0.0,0.0,21612.0,2137.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,5.0,2.0,1.490090895544628
0.0,0.0,80598.0,247.0,2.0,4.0,2.0,2.0,2.0,1.0,5.0,3.0,2.0,8.645533141210375
0.0,0.0,48775.0,109.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,3.0,5.0,20.73365231259968
0.0,0.0,59196.0,1440.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.8138528138528134
0.0,0.0,85685.0,1547.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,2.428658166363084
1.0,0.0,1388.0,113.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,10.954616588419404
0.0,1.0,38794.0,387.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,3.422313483915127
1.0,0.0,95563.0,319.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,8.750994431185362
0.0,0.0,96452.0,302.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,11.608623548922056
0.0,0.0,127559.0,1670.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.4482109227871938
0.0,1.0,33878.0,1105.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,5.0,2.0,2.213001383125864
0.0,0.0,122016.0,130.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,17.391304347826086
0.0,0.0,88359.0,442.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,7.995079950799507
0.0,0.0,119186.0,2336.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.50519978106185
1.0,1.0,40863.0,588.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,5.0,2.0,2.906976744186047
0.0,0.0,76374.0,3237.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.4983518130056936
0.0,0.0,80144.0,2586.0,1.0,1.0,5.0,5.0,4.0,2.0,4.0,4.0,5.0,1.7374038222884092
0.0,0.0,92091.0,1532.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,2.2467320261437904
0.0,0.0,60674.0,1620.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.713178294573644
0.0,0.0,12718.0,3036.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,1.488095238095238
0.0,1.0,28131.0,550.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,5.0,5.6410256410256405
0.0,0.0,2409.0,604.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,1.893939393939394
0.0,1.0,87272.0,577.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.9542097488921715
0.0,1.0,42677.0,627.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.2925263640531868
1.0,1.0,38679.0,2588.0,1.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,0.992063492063492
0.0,0.0,127923.0,2300.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,2.083333333333333
0.0,1.0,853.0,229.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,13.171225937183385
1.0,0.0,66873.0,731.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0056157240272765
0.0,0.0,118059.0,3289.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0819317399429529
0.0,1.0,15876.0,332.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,8.487654320987653
0.0,0.0,58404.0,528.0,1.0,1.0,1.0,3.0,3.0,5.0,3.0,5.0,3.0,4.777070063694268
1.0,0.0,117996.0,365.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,10.03584229390681
1.0,1.0,3746.0,431.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,5.021971123666038
1.0,1.0,25544.0,547.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.575991756826378
1.0,1.0,87130.0,594.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,1.0,2.0,4.322766570605188
0.0,0.0,106006.0,1999.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.746863585834524
0.0,1.0,6891.0,265.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,5.47945205479452
0.0,0.0,122497.0,2608.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.600196947316593
1.0,1.0,77479.0,2125.0,4.0,4.0,2.0,1.0,5.0,5.0,4.0,5.0,4.0,1.348314606741573
1.0,1.0,15481.0,331.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,9.28074245939675
0.0,0.0,2581.0,280.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,11.403508771929824
1.0,1.0,119232.0,331.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,7.733952049497293
0.0,0.0,57077.0,1222.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.02571860816944
0.0,0.0,10087.0,266.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,10.018214936247723
1.0,1.0,101876.0,1747.0,2.0,2.0,2.0,1.0,1.0,4.0,5.0,4.0,1.0,1.2633098718642843
1.0,1.0,57963.0,1670.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.1299435028248588
0.0,0.0,109146.0,2795.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.6119746689694878
0.0,0.0,34340.0,3181.0,5.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,1.2191405059433098
1.0,1.0,71065.0,802.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.5868440502586845
0.0,1.0,114073.0,1253.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,1.4781966001478195
0.0,0.0,116901.0,325.0,3.0,4.0,3.0,1.0,1.0,5.0,4.0,4.0,1.0,4.705882352941176
0.0,0.0,93219.0,1460.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,1.282051282051282
0.0,0.0,82059.0,2605.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.355514479359211
0.0,1.0,47407.0,599.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,3.0,5.0,7.15307582260372
1.0,1.0,43087.0,192.0,2.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,12.557077625570772
1.0,1.0,101759.0,1590.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1.972386587771203
1.0,0.0,39636.0,965.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,4.068857589984351
1.0,0.0,41344.0,689.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,3.0,2.0,3.3798056611744824
0.0,0.0,116702.0,337.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,8.390541571319602
0.0,1.0,77246.0,1140.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.2258064516129035
0.0,0.0,5557.0,588.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,5.0,5.813953488372094
0.0,0.0,67370.0,592.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,6.743737957610791
1.0,1.0,122112.0,130.0,2.0,0.0,0.0,5.0,5.0,5.0,3.0,5.0,5.0,18.84057971014493
0.0,1.0,41673.0,843.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,5.0,4.241781548250265
1.0,1.0,53913.0,191.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,9.163802978235966
0.0,0.0,90514.0,442.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,2.0,4.305043050430505
0.0,1.0,86830.0,692.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.367003367003367
1.0,1.0,56184.0,1400.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,0.6666666666666666
0.0,1.0,47759.0,748.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,2.358490566037736
0.0,1.0,3263.0,479.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,4.02993667242372
0.0,0.0,52249.0,598.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,3.342884431709647
0.0,0.0,62722.0,2556.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,1.506024096385542
1.0,1.0,59092.0,1723.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,5.0,3.0,2.011336624611446
0.0,0.0,45700.0,826.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.679625629949604
0.0,0.0,45915.0,1513.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.03327133705311
0.0,1.0,13503.0,106.0,5.0,1.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,19.41747572815534
0.0,0.0,81933.0,1522.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0826140567200984
0.0,0.0,76499.0,534.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,6.309148264984227
0.0,1.0,22327.0,143.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,17.83264746227709
0.0,0.0,105072.0,281.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,10.498687664041997
0.0,0.0,53625.0,1874.0,4.0,4.0,4.0,1.0,1.0,5.0,3.0,3.0,1.0,0.8443093549476528
0.0,1.0,17919.0,389.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,7.498295841854124
1.0,1.0,93504.0,1107.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,2.7616680475006903
1.0,1.0,96511.0,436.0,0.0,0.0,5.0,5.0,4.0,4.0,0.0,4.0,4.0,5.597014925373134
1.0,0.0,104613.0,369.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,6.396588486140725
0.0,0.0,869.0,134.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,19.943019943019944
1.0,1.0,56989.0,2454.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0,0.6525711302531976
0.0,0.0,32697.0,102.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,16.5016501650165
0.0,1.0,21347.0,761.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,4.0,1.0,2.710027100271003
0.0,1.0,37829.0,937.0,5.0,1.0,5.0,5.0,5.0,3.0,1.0,2.0,5.0,3.53584056573449
0.0,1.0,47628.0,1482.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,1.2642225031605565
0.0,0.0,100465.0,580.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.882352941176471
0.0,1.0,12244.0,201.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,2.0,8.859357696566997
1.0,1.0,81692.0,907.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,2.3171135385633894
0.0,0.0,79224.0,1990.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,1.7543859649122808
0.0,0.0,106244.0,1167.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.1570639305445933
1.0,1.0,4389.0,607.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,5.186232909005186
1.0,1.0,28660.0,2384.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,1.207729468599034
0.0,0.0,120825.0,1898.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,2.002002002002002
0.0,1.0,21452.0,399.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,7.348029392117568
0.0,0.0,94277.0,189.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,13.840830449826989
1.0,1.0,5707.0,196.0,1.0,0.0,0.0,2.0,2.0,3.0,5.0,4.0,2.0,10.135135135135132
1.0,1.0,16098.0,303.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,9.925558312655086
0.0,0.0,112674.0,697.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.018820577164367
1.0,1.0,84913.0,481.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.016064257028113
1.0,1.0,78031.0,106.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,2.0,9.70873786407767
0.0,1.0,30950.0,836.0,3.0,3.0,3.0,4.0,5.0,2.0,1.0,2.0,5.0,3.5612535612535616
0.0,0.0,67302.0,1121.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.184002184002184
0.0,0.0,49001.0,2771.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,0.9288285150354116
0.0,0.0,57718.0,1754.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.5170801869831
1.0,1.0,56996.0,2454.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,1.044113808405116
1.0,0.0,119158.0,257.0,2.0,2.0,1.0,2.0,5.0,5.0,2.0,3.0,5.0,8.403361344537815
0.0,0.0,82390.0,2303.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,1.8033014287695928
0.0,0.0,94429.0,239.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,12.782694198623403
1.0,0.0,51413.0,337.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,5.0,4.0,8.390541571319602
0.0,0.0,783.0,89.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,26.455026455026456
0.0,0.0,88189.0,1609.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.730641700799688
1.0,0.0,76731.0,481.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,8.032128514056225
0.0,1.0,98825.0,444.0,5.0,5.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,3.676470588235294
0.0,0.0,66865.0,731.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,4.011231448054553
0.0,0.0,27867.0,1448.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,2.3686477174849268
1.0,1.0,54532.0,925.0,3.0,4.0,4.0,1.0,1.0,5.0,5.0,4.0,1.0,2.2764227642276422
1.0,1.0,85618.0,259.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,13.92757660167131
0.0,0.0,73247.0,675.0,4.0,4.0,4.0,1.0,1.0,4.0,5.0,5.0,1.0,3.010752688172043
0.0,0.0,129701.0,447.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,4.0,5.484460694698354
0.0,0.0,27294.0,1050.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0289855072463765
1.0,1.0,58653.0,867.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.1023784901758016
0.0,0.0,83369.0,1124.0,5.0,4.0,2.0,3.0,5.0,5.0,4.0,5.0,4.0,2.9956427015250537
0.0,0.0,39191.0,318.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,7.177033492822966
1.0,1.0,57274.0,628.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,1.0,2.747252747252748
0.0,1.0,17408.0,351.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,9.608277900960829
0.0,0.0,76134.0,546.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.707946336429308
0.0,1.0,49585.0,308.0,5.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,8.986928104575162
0.0,1.0,60234.0,1007.0,2.0,2.0,2.0,4.0,5.0,1.0,3.0,3.0,5.0,3.613369467028004
0.0,0.0,16149.0,199.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,13.37792642140468
0.0,1.0,91706.0,626.0,5.0,5.0,0.0,3.0,3.0,4.0,2.0,4.0,3.0,3.6730945821854912
0.0,1.0,62502.0,1378.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,2.255299954894001
1.0,1.0,69845.0,1055.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.886002886002886
0.0,1.0,49497.0,373.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,7.7519379844961245
1.0,1.0,102934.0,317.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,7.993605115907274
0.0,0.0,33322.0,2409.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,1.5942606616181747
0.0,0.0,464.0,229.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,12.1580547112462
0.0,1.0,58678.0,622.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,4.0,5.0,5.54016620498615
0.0,0.0,102632.0,255.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,8.450704225352114
1.0,0.0,18326.0,705.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,4.0,2.0,3.726708074534162
1.0,1.0,42876.0,867.0,5.0,5.0,5.0,4.0,3.0,1.0,5.0,4.0,3.0,4.136504653567736
0.0,1.0,2407.0,604.0,2.0,2.0,2.0,5.0,5.0,3.0,2.0,4.0,5.0,5.681818181818183
